offence_year,division,ticket_type,offence_category,age_group,ticket_count
2021,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,112
2020,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,307
2021,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,672
2021,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2021,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,17
2023,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,707
2023,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,16
2021,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,98
2019,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,303
2019,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,43
2021,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,82
2022,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,17
2022,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,10
2019,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,81
2022,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,45
2020,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,15
2023,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,10
2019,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,146
2022,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,69
2019,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,15
2022,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,712
2022,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,253
2021,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,60
2022,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,577
2023,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,815
2021,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,52
2020,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,29
2022,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,115
2019,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,205
2021,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,95
2023,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,20
2023,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,48
2020,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,18
2019,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,26
2020,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,24
2022,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,311
2022,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,101
2021,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,103
2023,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,103
2023,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,655
2021,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,790
2020,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,774
2021,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,33
2020,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,223
2022,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,6
2022,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,33
2020,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,918
2021,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,105
2023,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,343
2019,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,263
2023,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,1632
2021,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,18
2023,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,348
2019,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,18
2023,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,13
2022,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2022,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,19
2022,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2020,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,32
2021,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,660
2021,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,46
2022,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,34
2021,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,12
2022,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,22
2022,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,51
2020,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,122
2019,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,12
2021,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2019,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,213
2020,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,358
2020,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,720
2019,D33,Prov Offence Notice - Part I (Pot),Speeding,Adult,28
2022,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,681
2020,D22,Prov Offence Notice - Part I (Pot),Speeding,Adult,493
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,68
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,25
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,97
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,98
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,162
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,22
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,14
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,15
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,9
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,91
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,28
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,16
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,24
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,15
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,8
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,19
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,48
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,19
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,85
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,173
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,25
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,16
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,76
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,26
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,11
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,30
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,12
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,171
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,669
2020,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,148
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,23
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,9
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,57
2023,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,87
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,36
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,10
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,423
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,6
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,77
2022,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,849
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,167
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,6
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,404
2020,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,42
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,201
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,322
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2023,D55,Prov Offence Notice - Part I (Pot),Speeding,Adult,643
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,55
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,10
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,33
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,194
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,32
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,11
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,89
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,102
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,33
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,38
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,14
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,59
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,43
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,353
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,209
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,12
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,27
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,35
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,25
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,25
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,10
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,388
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,32
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,8
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,461
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,147
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,9
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,347
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,11
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,71
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,88
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,16
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,74
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,12
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,66
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,34
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,17
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,77
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,28
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,17
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,33
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,363
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,60
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,79
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,52
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,57
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,15
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,6
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,34
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,20
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,17
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,15
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,35
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,34
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,18
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,11
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,241
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,12
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,11
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,362
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,15
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,13
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,280
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,10
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,206
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,2268
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,37
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,6
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,197
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,75
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,19
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,50
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,235
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,334
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,52
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,275
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,50
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,171
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,180
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,82
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,35
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,70
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,50
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,182
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,558
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,144
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,40
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,82
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,68
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,696
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,182
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,264
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,17
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,674
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,18
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,11
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,18
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,24
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,35
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,8
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,14
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,42
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,22
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,16
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,420
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,21
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,74
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,11
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,70
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,10
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,285
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,15
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,118
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,9
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,13
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,8
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,10
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,26
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,635
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,7
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,79
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,45
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,107
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,164
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,14
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,52
2023,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,113
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,27
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,63
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,456
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,365
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,8
2020,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,159
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,43
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,32
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,38
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,39
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,248
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2019,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,4
2021,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,855
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,25
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,17
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,9
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,8
2023,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,6
2022,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,1146
2022,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,14
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,20
2021,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,5
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,19
2019,D32,Prov Offence Notice - Part I (Pot),Speeding,Adult,74
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,15
2020,NSA,Prov Offence Notice - Part I (Pot),Speeding,Adult,35
